user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100005906,1/15/18,Email,control,FALSE,English,English,24-30 years,,,,
a100005906,1/4/18,Push,personalization,FALSE,English,English,30-36 years,,,,
a100005907,1/15/18,Email,control,FALSE,English,English,30-36 years,,,,
a100005907,1/4/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100005908,1/15/18,Email,control,FALSE,English,English,36-45 years,,,,
a100005908,1/5/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100005909,1/15/18,Email,control,FALSE,English,English,45-55 years,,,,
a100005909,1/5/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100005910,1/15/18,Email,control,FALSE,English,English,55+ years,,,,
a100005910,1/5/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100005911,1/15/18,Email,control,FALSE,English,English,0-18 years,,,,
a100005911,1/5/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100005912,1/15/18,Email,control,FALSE,English,English,19-24 years,,,,
a100005912,1/5/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100005913,1/15/18,Email,control,FALSE,English,English,24-30 years,,,,
a100005913,1/5/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100005914,1/15/18,Email,control,FALSE,English,English,30-36 years,,,,
a100005914,1/5/18,Push,personalization,FALSE,English,English,36-45 years,,,,
a100005915,1/15/18,Email,control,FALSE,English,English,36-45 years,,,,
a100005915,1/6/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100005916,1/15/18,Email,control,FALSE,English,English,45-55 years,,,,
a100005916,1/6/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100005917,1/15/18,Email,control,FALSE,English,English,55+ years,,,,
a100005917,1/6/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100005918,1/15/18,Email,control,FALSE,English,English,0-18 years,,,,
a100005918,1/6/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100005919,1/15/18,Email,control,FALSE,English,English,19-24 years,,,,
a100005919,1/6/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100005920,1/15/18,Email,control,FALSE,English,English,24-30 years,,,,
a100005920,1/6/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100005921,1/15/18,Email,control,FALSE,English,English,30-36 years,,,,
a100005921,1/6/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100005922,1/15/18,Email,control,FALSE,English,English,36-45 years,,,,
a100005922,1/7/18,Push,personalization,FALSE,English,English,45-55 years,,,,
a100005923,1/15/18,Email,control,FALSE,English,English,45-55 years,,,,
a100005923,1/7/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100005924,1/15/18,Email,control,FALSE,English,English,55+ years,,,,
a100005924,1/7/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100005925,1/15/18,Email,control,FALSE,English,English,0-18 years,,,,
a100005925,1/7/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100005926,1/15/18,Email,control,FALSE,English,English,19-24 years,,,,
a100005926,1/7/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100005927,1/15/18,Email,control,FALSE,English,English,24-30 years,,,,
a100005927,1/7/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100005928,1/15/18,Email,control,FALSE,English,English,30-36 years,,,,
a100005928,1/8/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100005929,1/15/18,Email,control,FALSE,English,English,36-45 years,,,,
a100005929,1/8/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100005930,1/15/18,Email,control,FALSE,English,English,45-55 years,,,,
a100005930,1/8/18,Push,personalization,FALSE,English,English,55+ years,,,,
a100005931,1/15/18,Email,control,FALSE,English,English,55+ years,,,,
a100005931,1/8/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100005932,1/15/18,Email,control,FALSE,English,English,0-18 years,,,,
a100005932,1/8/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100005933,1/15/18,Email,control,FALSE,English,English,19-24 years,,,,
a100005933,1/8/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100005934,1/15/18,Email,control,FALSE,English,English,24-30 years,,,,
a100005934,1/8/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100005935,1/15/18,Email,control,FALSE,English,English,30-36 years,,,,
a100005935,1/9/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100005936,1/15/18,Email,control,FALSE,English,English,36-45 years,,,,
a100005936,1/9/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100005937,1/15/18,Email,control,FALSE,English,English,45-55 years,,,,
a100005937,1/9/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100005938,1/15/18,Email,control,FALSE,English,English,55+ years,,,,
a100005938,1/9/18,Push,personalization,FALSE,English,English,0-18 years,,,,
a100005939,1/15/18,Email,control,FALSE,English,English,0-18 years,,,,
a100005939,1/9/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100005940,1/15/18,Email,control,FALSE,English,English,19-24 years,,,,
a100005940,1/9/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100005941,1/15/18,Email,control,FALSE,English,English,24-30 years,,,,
a100005941,1/9/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100005942,1/15/18,Email,control,FALSE,English,English,30-36 years,,,,
a100005942,1/10/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100005943,1/15/18,Email,control,FALSE,English,English,36-45 years,,,,
a100005943,1/10/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100005944,1/15/18,Email,control,FALSE,English,English,45-55 years,,,,
a100005944,1/10/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100005945,1/15/18,Email,control,FALSE,English,English,55+ years,,,,
a100005945,1/10/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100005946,1/15/18,Email,control,FALSE,English,English,0-18 years,,,,
a100005946,1/10/18,Push,personalization,FALSE,English,English,19-24 years,,,,
a100005947,1/15/18,Email,control,FALSE,English,English,19-24 years,,,,
a100005947,1/10/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100005948,1/15/18,Email,control,FALSE,English,English,24-30 years,,,,
a100005948,1/10/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100005949,1/15/18,Email,control,FALSE,English,English,30-36 years,,,,
a100005949,1/11/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100005950,1/15/18,Email,control,FALSE,English,English,36-45 years,,,,
a100005950,1/11/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100005951,1/15/18,Email,control,FALSE,English,English,45-55 years,,,,
a100005951,1/11/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100005952,1/15/18,Email,control,FALSE,English,English,55+ years,,,,
a100005952,1/11/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100005953,1/15/18,Email,control,FALSE,English,English,0-18 years,,,,
a100005953,1/11/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100005954,1/15/18,Email,control,FALSE,English,English,19-24 years,,,,
a100005954,1/11/18,Push,personalization,FALSE,English,English,24-30 years,,,,
a100005955,1/15/18,Email,control,FALSE,English,English,24-30 years,,,,
a100005955,1/11/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100005956,1/15/18,Email,control,FALSE,English,English,30-36 years,,,,
a100005956,1/12/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100005957,1/15/18,Email,control,FALSE,English,English,36-45 years,,,,
a100005957,1/12/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100005958,1/15/18,Email,control,FALSE,English,English,45-55 years,,,,
a100005958,1/12/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100005959,1/15/18,Email,control,FALSE,English,English,55+ years,,,,
a100005959,1/12/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100005960,1/15/18,Email,control,FALSE,English,English,0-18 years,,,,
a100005960,1/12/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100005961,1/15/18,Email,control,FALSE,English,English,19-24 years,,,,
a100005961,1/12/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100005962,1/15/18,Email,control,FALSE,English,English,24-30 years,,,,
a100005962,1/12/18,Push,personalization,FALSE,English,English,30-36 years,,,,
a100005963,1/15/18,Email,control,FALSE,English,English,30-36 years,,,,
a100005963,1/13/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100005964,1/15/18,Email,control,FALSE,English,English,36-45 years,,,,
a100005964,1/13/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100005965,1/15/18,Email,control,FALSE,English,English,45-55 years,,,,
a100005965,1/13/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100005966,1/15/18,Email,control,FALSE,English,English,55+ years,,,,
a100005966,1/13/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100005967,1/15/18,Email,control,FALSE,English,English,0-18 years,,,,
a100005967,1/13/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100005968,1/15/18,Email,control,FALSE,English,English,19-24 years,,,,
a100005968,1/13/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100005969,1/15/18,Email,control,FALSE,English,English,24-30 years,,,,
a100005969,1/13/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100005970,1/15/18,Email,control,FALSE,English,English,30-36 years,,,,
a100005970,1/14/18,Push,personalization,FALSE,English,English,36-45 years,,,,
a100005971,1/15/18,Email,control,FALSE,English,English,36-45 years,,,,
a100005971,1/14/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100005972,1/15/18,Email,control,FALSE,English,English,45-55 years,,,,
a100005972,1/14/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100005973,1/15/18,Email,control,FALSE,English,English,55+ years,,,,
a100005973,1/14/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100005974,1/15/18,Email,control,FALSE,English,English,0-18 years,,,,
a100005974,1/14/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100005975,1/15/18,Email,control,FALSE,English,English,19-24 years,,,,
a100005975,1/14/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100005976,1/15/18,Email,control,FALSE,English,English,24-30 years,,,,
a100005976,1/14/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100005977,1/15/18,Email,control,FALSE,English,English,30-36 years,,,,
a100005977,1/15/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100005978,1/15/18,Email,control,FALSE,English,English,36-45 years,,,,
a100005978,1/15/18,Push,personalization,FALSE,English,English,45-55 years,,,,
a100005979,1/15/18,Email,control,FALSE,English,English,45-55 years,,,,
a100005979,1/15/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100005980,1/15/18,Email,control,FALSE,English,English,55+ years,,,,
a100005980,1/15/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100005981,1/15/18,Email,control,FALSE,English,English,55+ years,,,,
a100005981,1/15/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100003767,1/15/18,Email,personalization,FALSE,English,English,55+ years,,,,
a100003768,1/15/18,Email,personalization,FALSE,English,English,0-18 years,,,,
a100003769,1/15/18,Email,personalization,FALSE,English,English,19-24 years,,,,
a100003770,1/15/18,Email,personalization,FALSE,English,English,24-30 years,,,,
a100003771,1/15/18,Email,personalization,FALSE,English,English,30-36 years,,,,
a100003772,1/15/18,Email,personalization,FALSE,English,English,36-45 years,,,,
a100003773,1/15/18,Email,personalization,FALSE,English,English,45-55 years,,,,
a100003774,1/15/18,Email,personalization,FALSE,English,English,55+ years,,,,
a100003775,1/15/18,Email,personalization,FALSE,English,English,0-18 years,,,,
a100003776,1/15/18,Email,personalization,FALSE,English,English,19-24 years,,,,
a100003777,1/15/18,Email,personalization,FALSE,English,English,24-30 years,,,,
a100003778,1/15/18,Email,personalization,FALSE,English,English,30-36 years,,,,
a100003779,1/15/18,Email,personalization,FALSE,English,English,36-45 years,,,,
a100003780,1/15/18,Email,personalization,FALSE,English,English,45-55 years,,,,
a100003781,1/15/18,Email,personalization,FALSE,English,English,55+ years,,,,
a100003782,1/15/18,Email,personalization,FALSE,English,English,0-18 years,,,,
a100003783,1/15/18,Email,personalization,FALSE,English,English,19-24 years,,,,
a100003784,1/15/18,Email,personalization,FALSE,English,English,24-30 years,,,,
a100003785,1/15/18,Email,personalization,FALSE,English,English,30-36 years,,,,
a100003786,1/15/18,Email,personalization,FALSE,English,English,36-45 years,,,,
a100003787,1/15/18,Email,personalization,FALSE,English,English,45-55 years,,,,
a100003788,1/15/18,Email,personalization,FALSE,English,English,55+ years,,,,
a100003789,1/15/18,Email,personalization,FALSE,English,English,0-18 years,,,,
a100003790,1/15/18,Email,personalization,FALSE,English,English,19-24 years,,,,
a100003791,1/15/18,Email,personalization,FALSE,English,English,24-30 years,,,,
a100003792,1/15/18,Email,personalization,FALSE,English,English,30-36 years,,,,
a100003793,1/15/18,Email,personalization,FALSE,English,English,36-45 years,,,,
a100003794,1/15/18,Email,personalization,FALSE,English,English,45-55 years,,,,
a100003795,1/15/18,Email,personalization,FALSE,English,English,55+ years,,,,
a100003796,1/15/18,Email,personalization,FALSE,English,English,0-18 years,,,,
a100003797,1/15/18,Email,personalization,FALSE,English,English,19-24 years,,,,
a100003798,1/15/18,Email,personalization,FALSE,English,English,24-30 years,,,,
a100003799,1/15/18,Email,personalization,FALSE,English,English,30-36 years,,,,
a100003800,1/15/18,Email,personalization,FALSE,English,English,36-45 years,,,,
a100003801,1/15/18,Email,personalization,FALSE,English,English,45-55 years,,,,
a100003802,1/15/18,Email,personalization,FALSE,English,English,55+ years,,,,
a100003803,1/15/18,Email,personalization,FALSE,English,English,0-18 years,,,,
a100003804,1/15/18,Email,personalization,FALSE,English,English,19-24 years,,,,
a100003805,1/15/18,Email,personalization,FALSE,English,English,24-30 years,,,,
a100003806,1/15/18,Email,personalization,FALSE,English,English,30-36 years,,,,
a100003807,1/15/18,Email,personalization,FALSE,English,English,36-45 years,,,,
a100003808,1/15/18,Email,personalization,FALSE,English,English,45-55 years,,,,
a100003809,1/15/18,Email,personalization,FALSE,English,English,55+ years,,,,
a100003810,1/15/18,Email,personalization,FALSE,English,English,0-18 years,,,,
a100003811,1/15/18,Email,personalization,FALSE,English,English,19-24 years,,,,
a100003812,1/15/18,Email,personalization,FALSE,English,English,24-30 years,,,,
a100003813,1/15/18,Email,personalization,FALSE,English,English,30-36 years,,,,
a100003814,1/15/18,Email,personalization,FALSE,English,English,36-45 years,,,,
a100003815,1/15/18,Email,personalization,FALSE,English,English,45-55 years,,,,
a100003816,1/15/18,Email,personalization,FALSE,English,English,55+ years,,,,
a100003817,1/15/18,Email,personalization,FALSE,English,English,0-18 years,,,,
a100003818,1/15/18,Email,personalization,FALSE,English,English,19-24 years,,,,
a100003819,1/15/18,Email,personalization,FALSE,English,English,24-30 years,,,,
a100003820,1/15/18,Email,personalization,FALSE,English,English,30-36 years,,,,
a100003821,1/15/18,Email,personalization,FALSE,English,English,36-45 years,,,,
a100003822,1/15/18,Email,personalization,FALSE,English,English,45-55 years,,,,
a100003823,1/15/18,Email,personalization,FALSE,English,English,55+ years,,,,
a100003824,1/15/18,Email,personalization,FALSE,English,English,0-18 years,,,,
a100003825,1/15/18,Email,personalization,FALSE,English,English,19-24 years,,,,
a100003826,1/15/18,Email,personalization,FALSE,English,English,24-30 years,,,,
a100003827,1/15/18,Email,personalization,FALSE,English,English,30-36 years,,,,
a100003828,1/15/18,Email,personalization,FALSE,English,English,36-45 years,,,,
a100003829,1/15/18,Email,personalization,FALSE,English,English,45-55 years,,,,
a100003830,1/15/18,Email,personalization,FALSE,English,English,55+ years,,,,
